x1,y1,z1,f1,x2,y2,z2,f2,x3,y3,z3,f3,x4,y4,z4,f4,x5,y5,z5,f5
-17.307129,7.3065696,-8.400503,,19.254284,0.9643079,-0.6750616,24913345_luqa_malta_international_airport_to_london_heathrow_airport.csv,-6.681746,16.593376,-15.324212,,6.529152,-18.428093,0.34096104,24911878_perth_airport_to_wiluna_airport.csv,,,,
-14.545995,4.9073176,9.993629,,23.166714,3.1974647,-0.3547197,249118fe_dubai_international_airport_to_mumbai_chhatrapati_shivaji_international_airport.csv,-1.3909832,23.95298,-7.717871,,6.7387557,-13.647689,-17.151184,249111d7_shanghai_hongqiao_international_airport_to_beijing_capital_international_airport.csv,,,,
-17.421885,2.8340993,7.9251714,,18.790573,-4.129328,-0.6233034,249129d3_memphis_international_airport_to_new_york_newark_liberty_international_airport.csv,2.1464233,19.054028,-16.941383,,5.1934447,-12.140001,-18.506866,24912b5d_nanchang_changbei_international_airport_to_chengdu_shuangliu_international_airport.csv,,,,
-19.359848,2.8994176,6.0335894,,6.59482,-1.5599529,6.2818475,24912e72_chengdu_shuangliu_international_airport_to_urumqi_diwopu_international_airport.csv,10.330296,15.436022,1.9321071,,6.519917,-12.274885,-15.782771,24911197_beijing_daxing_international_airport_to_chongqing_jiangbei_international_airport.csv,,,,
-16.493818,3.6067364,5.294143,,19.18051,-5.543181,-2.642571,24912cb4_moscow_domodedovo_international_airport_to_simferopol_international_airport.csv,7.9540176,12.123587,2.5665026,,1.8796656,-13.298405,-0.87778574,249107b0_panzhihua_bao'angong_airport_to_xi'an_xianyang_international_airport.csv,,,,
-15.597968,-2.9253585,3.104295,,17.362986,1.8888893,-1.0716475,24913986_xi'an_xianyang_international_airport_to_lhasa_gonggar_airport.csv,10.295857,12.399919,-9.533936,,6.488139,-18.348446,0.33738267,249129fa_moranbah_airport_to_brisbane_airport.csv,,,,
-15.466756,4.2709994,-5.7917204,,-2.988501,-4.8321123,6.779164,24912632_cairns_airport_to_groote_eylandt_airport.csv,-2.8990622,18.90386,-0.23411112,,-9.126809,-23.55179,-5.480519,24911fc0_legazpi_airport_to_manila_ninoy_aquino_international_airport.csv,,,,
-15.217204,2.900244,13.118854,,23.473652,13.888661,1.2104287,2491207c_mackay_airport_to_brisbane_airport.csv,-6.552495,17.489338,-14.921199,,-7.4765596,-20.808578,-0.7006836,24911ca3_giebelstadt_airport_to_nuremberg_airport.csv,,,,
-18.663979,-3.001516,7.3204355,,9.378396,-6.9886336,5.5631294,249139c0_kunming_changshui_international_airport_to_xiamen_gaoqi_international_airport.csv,6.2140875,21.29713,-13.647248,,-8.710902,-8.446164,-4.1045127,24912fd9_reno_tahoe_international_airport_to_imperial_county_airport.csv,,,,
-18.918127,1.5090342,-10.603591,,19.26159,-8.36291,-4.637923,24912f8a_chiang_rai_international_airport_to_bangkok_don_mueang_international_airport.csv,10.667024,18.899765,0.10314425,,4.8096232,-14.078043,-15.76464,24911520_haikou_meilan_international_airport_to_mianyang_nanjiao_airport.csv,,,,
-18.776394,1.6732253,-1.1195204,,-0.017528143,-0.015148755,-6.2461567,2491018c_kunming_changshui_international_airport_to_xi'an_xianyang_international_airport.csv,12.256074,18.173033,-7.124423,,8.302006,-11.874187,-19.338589,24912f06_hangzhou_xiaoshan_international_airport_to_guangzhou_baiyun_international_airport.csv,,,,
-15.50554,3.327155,-9.025155,,-1.3443722,7.749173,-2.264429,24912bbb_nanchang_changbei_international_airport_to_beijing_capital_international_airport.csv,-8.3766775,14.092866,-6.386686,,-19.146574,-13.13469,6.6341305,24913c84_heho_airport_to_yangon_international_airport.csv,,,,
-5.4720693,0.6410062,17.924967,,11.271455,-6.245696,5.437059,249101eb_chengdu_shuangliu_international_airport_to_shanghai_hongqiao_international_airport.csv,7.80045,16.13935,-14.393977,,-14.992276,-13.004302,3.0079823,24913c9e_athens_eleftherios_venizelos_to_chios_island_national_airport.csv,,,,
-19.222132,-0.54450035,-1.937251,,2.195589,-3.0815175,-22.027742,2491395a_perth_jandakot_airport_to_albany_airport.csv,-0.5384096,24.112238,-6.2757735,,0.7606814,-9.161309,-3.5112796,24911827_kos_island_international_airport_to_athens_eleftherios_venizelos.csv,,,,
-19.642962,-1.5594052,1.4831398,,4.150783,-10.95083,5.9333377,24913f66_lhasa_gonggar_airport_to_chongqing_jiangbei_international_airport.csv,4.897172,22.44202,-13.504889,,2.381724,-14.5167885,-0.8583464,249137c7_hefei_xinqiao_international_airport_to_yantai_penglai_international_airport.csv,,,,
-18.019506,3.437596,-13.830956,,-5.57767,-2.152115,-18.518782,2491183d_harbin_taiping_international_airport_to_weihai_dashuibo_airport.csv,8.917836,13.319379,2.715699,,-12.332925,-16.949543,11.753091,2491105c_geneva_international_airport_to_basel_mulhouse-freiburg_euroairport.csv,,,,
-6.5591335,6.855402,14.57394,,5.9395294,-7.86394,4.825948,24910f37_hermosillo_international_airport_to_queretaro_international_airport.csv,-5.0006638,21.410086,-8.3993435,,7.573431,-14.7350025,-18.239504,24911d26_wuxi_sunan_shuofang_international_airport_to_xiamen_gaoqi_international_airport.csv,,,,
-1.1277134,7.5362887,13.8952265,,21.43158,11.905809,5.839591,24912903_london_heathrow_airport_to_leipzig_halle_airport.csv,9.952263,19.212791,-11.088153,,-8.918647,-9.89752,-5.435449,24913bfb_chifeng_yulong_airport_to_tianjin_binhai_international_airport.csv,,,,
-19.175585,2.5418463,6.3374653,,0.590386,0.057794422,-1.2729094,249106c7_yangzhou_taizhou_airport_to_guangzhou_baiyun_international_airport.csv,-7.301751,17.909311,-7.0414267,,8.128829,-11.768235,-18.668226,24913d67_shenzhen_bao'an_international_airport_to_xi'an_xianyang_international_airport.csv,,,,
-13.8279705,1.3594387,12.183572,,20.435223,6.737546,1.7042737,24912a55_amsterdam_schiphol_airport_to_helsinki_vantaa_airport.csv,9.169028,12.314883,-11.244246,,2.8412642,-9.16849,-3.3623054,24911bc8_port_moresby_jacksons_international_airport_to_lae_nadzab_airport.csv,,,,
-3.7887871,6.220898,12.722371,,2.7775128,2.2778873,-7.4595494,24910d53_chengdu_shuangliu_international_airport_to_weihai_dashuibo_airport.csv,-1.3606663,21.99133,-1.887714,,7.942036,-17.038313,-3.995469,24912d0e_changzhi_wangcun_airport_to_nanchang_changbei_international_airport.csv,,,,
-20.19735,4.0047417,3.350357,,0.30085808,-1.4800624,1.6162328,2491102e_monterrey_international_airport_to_toluca_international_airport.csv,9.107573,13.638799,2.6915338,,4.8836346,-21.005713,-0.27408063,249104a4_seoul_gimpo_international_airport_to_busan_gimhae_international_airport.csv,,,,
-14.146441,0.09016492,6.2247996,,20.063705,-7.1905465,-5.078631,24910de6_delhi_indira_gandhi_international_airport_to_nagpur_dr._babasaheb_ambedkar_international_airport.csv,-8.601099,11.202495,-13.378951,,6.6262016,-13.98312,-14.505493,24912480_alice_springs_airport_to_adelaide_airport.csv,,,,
-12.992922,2.4494684,-0.62738824,,-0.6275958,-6.1995335,-16.466791,24910218_guiyang_longdongbao_international_airport_to_huai'an_lianshui_airport.csv,11.791362,18.697237,-8.402581,,7.9474845,-15.579451,-4.1161346,249136b1_fuzhou_changle_international_airport_to_guangzhou_baiyun_international_airport.csv,,,,
-21.92019,4.3535056,-4.2288866,,14.499256,0.66385067,13.43819,24913401_anchorage_ted_stevens_international_airport_to_louisville_international_airport.csv,5.5475636,20.619343,-14.765591,,-9.776433,-16.035442,7.9611983,24913092_floro_airport_to_bergen_flesland_airport.csv,,,,
-10.518607,10.9312,12.720198,,2.53907,2.7775068,0.08326151,24912704_aksu_airport_to_shihezi_huayuan_airport.csv,12.212929,13.472207,-3.6609714,,-7.4789515,-24.750172,0.21986866,24910d1f_manila_ninoy_aquino_international_airport_to_legazpi_airport.csv,,,,
-19.309954,0.48116148,-10.36041,,20.982895,5.592539,9.000048,249124a5_liege_airport_to_kazan_international_airport.csv,1.0417765,23.235035,-2.3993754,,7.439068,-21.286442,0.28077087,24910e88_lanzhou_zhongchuan_international_airport_to_urumqi_diwopu_international_airport.csv,,,,
-11.967619,11.347345,12.059811,,-0.49156168,-3.753362,-15.904045,2491127a_jinghong_xishuangbanna_gasa_airport_to_bijie_feixiong_airport.csv,9.637589,18.127108,-12.175041,,-16.293425,-14.910125,2.3478184,249107b3_heraklion_international_airport_to_rhodes_international_airport.csv,,,,
-18.310745,2.7819293,-12.837735,,0.40958807,-5.100456,8.720201,2491095f_ningbo_lishe_international_airport_to_beijing_capital_international_airport.csv,-7.0587797,18.664278,-12.802139,,-8.701981,-21.699507,-5.163212,24910ef1_malmo_airport_to_billund_airport.csv,,,,
-17.867332,-0.28494048,-4.0287266,,-6.1114664,-1.5710108,-6.295789,24910fd4_nyingchi_mainling_airport_to_chengdu_shuangliu_international_airport.csv,2.798342,23.753256,-12.271652,,-9.959038,-18.360052,-10.955479,2491163b_delhi_indira_gandhi_international_airport_to_kanpur_airport.csv,,,,
-16.472391,-0.8817479,4.1274257,,0.7442798,-6.569556,7.3279862,249125dd_sendai_airport_to_osaka_international_airport.csv,12.250558,13.5574255,-2.546343,,6.7063537,-21.04598,-3.2762072,24912d98_taiyuan_wusu_international_airport_to_hohhot_baita_international_airport.csv,,,,
-21.216425,2.5499125,-10.032814,,13.918627,-2.4552176,-0.76482046,24910fc1_korla_airport_to_xining_caojiabao_airport.csv,10.311274,10.748351,-2.2380383,,7.047467,-19.338503,-4.0957685,249103cd_sanming_shaxian_airport_to_shenzhen_bao'an_international_airport.csv,,,,
-19.123707,-0.32065183,-1.870742,,18.83714,-7.7986145,-5.294358,24910a8f_manila_ninoy_aquino_international_airport_to_cebu_mactan_international_airport.csv,4.497288,24.430677,-7.481843,,-8.14517,-16.753796,8.142887,2491293e_moses_lake_grant_county_international_airport_to_walla_walla_airport.csv,,,,
-13.763763,-0.23343068,4.09171,,15.527995,-8.644716,3.755271,249125b5_xining_caojiabao_airport_to_lhasa_gonggar_airport.csv,-0.78746533,22.684092,-2.513892,,-13.847014,-11.764397,-7.7545176,2491375e_nha_trang_cam_ranh_international_airport_to_ho_chi_minh_city_international_airport.csv,,,,
-19.556479,3.197695,1.8886701,,20.281347,1.37455,2.8545067,2491385c_antananarivo_ivato_international_airport_to_addis_ababa_bole_airport.csv,2.4072132,24.555315,-6.0381093,,3.882624,-12.222314,-15.665723,249128ae_yantai_penglai_international_airport_to_chengdu_shuangliu_international_airport.csv,,,,
-18.869253,-0.4338225,5.1207743,,18.203121,2.0805318,2.9572508,24913f16_kyiv_boryspil_international_airport_to_brussels_airport.csv,-1.9725544,9.506184,-16.836597,,-1.3406436,-21.638659,-2.20817,24910da8_hangzhou_xiaoshan_international_airport_to_linyi_shubuling_airport.csv,,,,
-18.434006,5.608769,-4.4082856,,19.751808,3.8496814,5.6154957,2491187a_phoenix_sky_harbor_international_airport_to_washington_ronald_reagan_national_airport.csv,-4.106351,18.344847,-16.392744,,-3.184961,-22.925352,2.8080316,249113fc_dryden_regional_airport_to_winnipeg_international_airport.csv,,,,
-16.510818,0.8654704,1.9546659,,18.08217,-4.5896335,-2.0236049,24911912_chengdu_shuangliu_international_airport_to_hong_kong_international_airport.csv,-4.2558937,10.885431,-17.318542,,5.6726527,-12.124906,-11.564758,24911f82_yinchuan_hedong_international_airport_to_wuxi_sunan_shuofang_international_airport.csv,,,,
0.3873209,3.5454028,22.24224,,1.1393701,3.7415688,5.5477,24912853_london_southend_airport_to_madrid_barajas_airport.csv,-0.74551225,23.96839,-5.8289623,,4.701535,-21.003834,-0.51895934,24913239_ho_chi_minh_city_international_airport_to_pleiku_airport.csv,,,,
-15.817791,1.3141595,3.2734408,,18.322052,-9.856145,2.3761923,249134d6_baotou_erliban_airport_to_chengdu_shuangliu_international_airport.csv,0.78543925,19.80077,1.4355075,,4.641693,-14.883056,-0.5188895,2491373c_liuzhou_bailian_airport_to_haikou_meilan_international_airport.csv,,,,
-17.344885,1.9003804,12.26251,,0.8207876,7.1815825,-2.1010292,24910e4e_xi'an_xianyang_international_airport_to_liuzhou_bailian_airport.csv,-3.5362346,15.856613,-17.468977,,-11.233326,-10.725141,-6.418086,2491067c_dalian_zhoushuizi_international_airport_to_qingdao_liuting_international_airport.csv,,,,
-0.5457793,4.213786,21.762665,,17.357218,3.79295,7.9378147,24910a55_brussels_airport_to_conakry_international_airport.csv,7.183664,12.89641,-14.085547,,-10.552886,-11.099441,-0.8619807,24911ab5_canberra_international_airport_to_brisbane_airport.csv,,,,
-11.766684,3.631943,8.895099,,0.62883174,7.7524357,-4.062021,24911a1c_guangzhou_baiyun_international_airport_to_chengdu_shuangliu_international_airport.csv,-2.3305678,23.496033,-7.861198,,-9.255139,-8.310374,-2.3661957,2491055c_jeju_international_airport_to_busan_gimhae_international_airport.csv,,,,
-18.218119,8.916153,-1.3215872,,-9.767115,-6.24093,-20.755978,2491043a_hangzhou_xiaoshan_international_airport_to_chongqing_jiangbei_international_airport.csv,-4.670839,21.363508,-5.915956,,4.397946,-15.808956,-16.31959,249130a0_hangzhou_xiaoshan_international_airport_to_changde_taohuayuan_airport.csv,,,,
-8.352569,9.800626,8.627893,,-9.079531,-4.6015034,-13.063956,24913450_los_angeles_international_airport_to_san_francisco_international_airport.csv,9.810328,17.891926,-12.045236,,-12.536853,-15.576676,10.799904,24912f26_sumburgh_airport_to_aberdeen_international_airport.csv,,,,
-18.958176,7.673319,1.0159258,,9.906437,-6.6586766,7.484319,249105a1_chennai_international_airport_to_guwahati_international_airport.csv,9.796225,21.116495,-9.097145,,11.871815,-12.299457,-11.138872,24911952_sao_paulo_guarulhos_international_airport_to_rio_de_janeiro_galeao_international_airport.csv,,,,
-19.903023,5.6398396,6.361613,,4.159574,4.0646377,-0.8212105,24913311_cologne_bonn_airport_to_aachen_merzbruck_airport.csv,8.708741,13.972177,-13.015408,,-10.528568,-11.058436,-0.89138687,24911c7a_wroclaw_copernicus_airport_to_stockholm_arlanda_airport.csv,,,,
-13.1056185,-1.6662709,7.0651674,,11.868951,-2.7828016,6.4184504,24913a79_las_vegas_mccarran_international_airport_to_memphis_international_airport.csv,-3.4675906,11.51646,-17.525665,,-9.213238,-17.135504,-10.235771,2491145e_geneva_international_airport_to_toulon-hyeres_airport.csv,,,,
-17.82324,-2.1097875,5.8962803,,-5.548669,4.801734,-2.9835653,249109da_ubon_ratchathani_airport_to_bangkok_don_mueang_international_airport.csv,10.708689,20.993359,-5.8948197,,4.7464156,-11.30585,-1.363391,24910798_zunyi_xinzhou_airport_to_xingyi_wanfenglin_airport.csv,,,,
-20.178522,-0.97382534,2.5869174,,10.794659,-6.227643,5.721371,24913fc4_chengdu_shuangliu_international_airport_to_shanghai_hongqiao_international_airport.csv,-6.9692206,9.159442,-14.495337,,1.8108771,-14.136327,-1.5221156,2491380d_changsha_huanghua_international_airport_to_yancheng_nanyang_airport.csv,,,,
-17.938602,2.4268901,8.37979,,4.6108027,2.1317706,3.133217,24912319_chengdu_shuangliu_international_airport_to_hohhot_baita_international_airport.csv,1.4046421,24.040741,-11.578943,,3.787827,-17.880648,-13.3938465,24912203_hotan_airport_to_korla_airport.csv,,,,
-8.055838,8.298485,14.256326,,-4.1798925,6.426405,-3.8159149,24912e99_cairns_airport_to_groote_eylandt_airport.csv,-0.51365507,23.685215,-4.3604064,,7.720225,-12.974584,-11.040932,249107cf_nanning_wuxu_international_airport_to_nanchang_changbei_international_airport.csv,,,,
-10.774606,11.356673,9.179551,,16.284681,-7.839787,4.112167,24910713_san_salvador_international_airport_to_miami_international_airport.csv,-1.3519778,17.870987,-17.450863,,-19.56793,-13.751838,7.0385346,24912773_wellington_international_airport_to_christchurch_international_airport.csv,,,,
-17.6134,4.081496,-11.412855,,22.28044,3.7983816,2.622257,24912f61_hong_kong_international_airport_to_kuala_lumpur_international_airport.csv,0.41192645,24.115608,-4.934683,,-17.334846,-12.59036,3.7541287,2491164c_armidale_airport_to_newcastle_airport.csv,,,,
-16.412994,0.42987502,4.1627,,1.7877637,-3.6451375,9.758683,24911151_beijing_capital_international_airport_to_chongqing_jiangbei_international_airport.csv,5.8160133,17.556067,3.397567,,-0.0061943904,-16.192509,-2.8667386,24910c58_yinchuan_hedong_international_airport_to_yangzhou_taizhou_airport.csv,,,,
-18.471073,0.32455963,-8.60484,,-4.1160674,-6.5930395,-15.778663,24913a6d_korla_airport_to_shache_yeerqiang_airport.csv,5.193694,13.548462,-15.942475,,-14.775277,-11.074664,11.272153,24913966_vientiane_wattay_international_airport_to_pakse_international_airport.csv,,,,
-20.532537,5.035835,-2.8418195,,10.823945,-4.973439,8.404434,24910628_nairobi_jomo_kenyatta_international_airport_to_jeddah_king_abdulaziz_international_airport.csv,7.356158,14.629756,-14.61784,,-0.81597704,-22.572311,-3.8982928,2491362b_seoul_incheon_international_airport_to_dalian_zhoushuizi_international_airport.csv,,,,
-22.414003,3.172554,-4.768556,,2.202319,-3.9427662,9.866052,24910741_qingdao_liuting_international_airport_to_guangzhou_baiyun_international_airport.csv,9.592715,20.590456,-10.372225,,-6.8372927,-23.302908,0.47979832,24912b33_ceduna_airport_to_adelaide_airport.csv,,,,
-16.572775,2.7044463,12.198045,,25.324663,10.811031,-1.606569,2491340d_moscow_vnukovo_international_airport_to_st._petersburg_pulkovo_airport.csv,10.016851,19.911499,-0.25014436,,1.9239316,-19.071838,-2.2895105,249130b8_changsha_huanghua_international_airport_to_nanjing_lukou_international_airport.csv,,,,
-16.24016,4.6494923,-7.774881,,17.250189,-2.6392264,17.723839,24910827_seoul_incheon_international_airport_to_frankfurt_airport.csv,-7.832405,16.764221,-7.0625906,,-8.791749,-22.809462,-5.2217193,24911b74_busan_gimhae_international_airport_to_jeju_international_airport.csv,,,,
-20.606173,4.6221666,-7.2119217,,19.85054,2.8159137,15.491884,249131b6_auckland_airport_to_taiwan_taoyuan_international_airport.csv,10.920332,16.326632,1.2235239,,8.271388,-17.913395,-7.0033174,2491183a_nanjing_lukou_international_airport_to_datong_yungang_airport.csv,,,,
-20.613604,4.0094023,-1.3418199,,2.815665,-2.9576435,-21.561184,24912257_barcelona_el_prat_airport_to_madrid_barajas_airport.csv,-2.68518,9.163531,-16.69644,,6.512971,-11.893892,-10.104589,24911144_yuncheng_guangong_airport_to_shanghai_pudong_international_airport.csv,,,,
-10.916752,4.3485355,13.118901,,23.285915,4.1865172,-0.66161007,24911f0b_billund_airport_to_cluj-napoca_international_airport.csv,6.5981703,22.634312,-11.702502,,7.4364166,-12.327372,-19.36083,249132d0_hohhot_baita_international_airport_to_lanzhou_zhongchuan_international_airport.csv,,,,
-4.2329307,8.646875,12.918098,,-4.8014565,-5.505508,5.723939,24913e65_louisville_international_airport_to_chicago_o'hare_international_airport.csv,-9.016312,13.569183,-11.857293,,-14.217025,-11.712242,10.52427,24912f36_moncton_international_airport_to_halifax_stanfield_international_airport.csv,,,,
-20.71335,-3.8338633,-5.613559,,19.116455,4.325617,7.1074867,24911203_tel_aviv_ben_gurion_international_airport_to_madrid_barajas_airport.csv,10.189226,12.242004,-9.52823,,-10.393988,-18.055422,-11.172491,24910c34_honolulu_international_airport_to_kona_international_airport.csv,,,,
-20.155396,2.7264051,-5.5646124,,22.663229,11.755593,-0.56272125,249121b2_seoul_incheon_international_airport_to_shanghai_pudong_international_airport.csv,12.606924,17.529747,-2.1242309,,-10.553093,-18.203964,-10.999098,24913efc_tamworth_airport_to_sydney_kingsford_smith_airport.csv,,,,
-10.724887,11.229434,12.557386,,0.4662234,-3.9393485,4.6901426,2491122f_general_santos_international_airport_to_angeles_city_clark_international_airport.csv,6.960274,17.908504,-15.005957,,7.446829,-15.861429,-4.4123173,24913f2c_lianyungang_baitabu_airport_to_shijiazhuang_zhengding_international_airport.csv,,,,
-12.7172785,2.136702,0.788924,,1.0488855,-1.3905047,-0.7756487,24913126_nanchang_changbei_international_airport_to_haikou_meilan_international_airport.csv,12.37755,14.2924185,-5.324811,,0.91497386,-22.460987,-7.497689,249124eb_kunming_changshui_international_airport_to_tengchong_tuofeng_airport.csv,,,,
0.5087646,9.744665,18.884777,,1.0017365,1.9088835,3.459149,24911043_dunhuang_airport_to_lanzhou_zhongchuan_international_airport.csv,-3.770125,22.460434,-7.8071237,,8.322288,-15.125997,-4.877051,24912ce9_wuxi_sunan_shuofang_international_airport_to_changsha_huanghua_international_airport.csv,,,,
-21.111017,5.0014253,-3.8423564,,16.1813,-0.35772768,-7.7978973,24912baa_sapporo_new_chitose_airport_to_tokyo_haneda_international_airport.csv,11.574767,14.174673,-8.793797,,-8.562277,-16.692041,8.100529,24913862_mackay_airport_to_rockhampton_airport.csv,,,,
-15.608948,3.3581245,-2.7465682,,16.75437,1.4717677,-6.7879844,24916006_greenville-spartanburg_international_airport_to_chicago_o'hare_international_airport.csv,0.65239334,9.9324045,-16.50599,,-9.370965,-8.47672,-2.3503332,249138c9_gwangju_airport_to_seoul_gimpo_international_airport.csv,,,,
-17.599932,2.3454447,-13.97564,,19.78897,-8.56487,-4.8427997,24912eb3_delhi_indira_gandhi_international_airport_to_varanasi_international_airport.csv,1.4686767,14.017797,-17.431053,,3.9811547,-17.932615,-14.286365,24910de0_dalian_zhoushuizi_international_airport_to_xi'an_xianyang_international_airport.csv,,,,
-16.243786,3.338805,4.2245126,,23.474148,12.190936,3.326677,24910930_ho_chi_minh_city_international_airport_to_hong_kong_international_airport.csv,-6.059046,20.316023,-11.366268,,-0.57317144,-23.874023,1.9837339,24911c48_seoul_gimpo_international_airport_to_jeju_international_airport.csv,,,,
-9.256294,11.5842285,10.688338,,-3.680334,6.1561956,-2.515883,24912352_vinh_airport_to_ho_chi_minh_city_international_airport.csv,1.7363892,21.331673,0.5426974,,-8.778134,-10.126971,-5.559744,24913a42_beijing_daxing_international_airport_to_qiqihar_sanjiazi_airport.csv,,,,
-23.121424,2.1985059,-1.4262168,,18.52999,2.2773423,-9.252288,24913273_nice_cote_d'azur_airport_to_paris_charles_de_gaulle_airport.csv,-5.9130406,20.471813,-8.687042,,-14.691923,-12.26781,1.9836619,24913093_lianyungang_baitabu_airport_to_nanjing_lukou_international_airport.csv,,,,
-8.333686,5.6631355,7.286744,,-1.3567352,10.733122,-0.6067229,2491258c_taiyuan_wusu_international_airport_to_guangzhou_baiyun_international_airport.csv,-5.949324,20.404364,-8.508368,,-12.213119,-17.19897,12.317354,24912c27_bratislava_m._r._stefanik_airport_to_geneva_international_airport.csv,,,,
-11.660654,8.807003,5.896851,,-1.2268723,7.9907007,-3.5905488,24913f49_xuzhou_guanyin_airport_to_shenzhen_bao'an_international_airport.csv,12.750133,15.593765,-4.81882,,-7.7579083,-19.519281,-4.928059,24911883_hangzhou_xiaoshan_international_airport_to_wuhan_tianhe_international_airport.csv,,,,
-12.888281,2.6697671,3.6253502,,16.763647,4.7858157,11.919123,24912365_nairobi_jomo_kenyatta_international_airport_to_brussels_airport.csv,-1.085605,23.668186,-11.687092,,-9.025353,-16.724121,-8.458975,2491341d_cologne_bonn_airport_to_farnborough_airport.csv,,,,
-13.494397,0.13985287,13.075675,,2.8920283,3.696527,1.027118,24911674_shanghai_pudong_international_airport_to_dalian_zhoushuizi_international_airport.csv,10.754807,18.604948,0.22142899,,-14.494512,-14.362483,2.9637282,24912da5_zhanjiang_airport_to_shenzhen_bao'an_international_airport.csv,,,,
-21.661577,0.061626647,-9.987661,,1.5926135,8.14929,-3.986867,2491241f_shenyang_taoxian_international_airport_to_zhengzhou_xinzheng_international_airport.csv,-6.9675922,9.60146,-14.935087,,-9.444783,-22.247679,-6.222037,24913253_laverton_airport_to_perth_airport.csv,,,,
-20.20666,-0.844824,-9.34538,,19.247438,0.42175782,-7.881072,2491008e_delhi_indira_gandhi_international_airport_to_pune_airport.csv,7.6944838,22.23824,-1.4852538,,-9.998501,-9.667278,-1.6228565,24911a4a_lille_airport_to_saint-tropez_la_mole_airport.csv,,,,
-7.5950737,1.259298,12.886883,,16.60363,0.78839004,-7.0217805,24911c0a_frankfurt_airport_to_london_heathrow_airport.csv,-8.88736,11.796293,-12.82728,,-12.826795,-10.0035095,-8.514599,24912ac9_las_cruces_international_airport_to_albuquerque_international_airport.csv,,,,
-18.603245,-2.9169858,7.4513125,,-6.8066354,-4.127408,-19.876673,24912e2d_hangzhou_xiaoshan_international_airport_to_xi'an_xianyang_international_airport.csv,3.9421237,17.097572,3.559839,,7.4061465,-13.576451,-3.3824267,24912662_shanghai_hongqiao_international_airport_to_qingdao_liuting_international_airport.csv,,,,
-10.66458,1.3505969,15.083262,,19.707588,-4.560989,-1.4691548,24912914_delhi_indira_gandhi_international_airport_to_bengaluru_kempegowda_international_airport.csv,-3.208497,18.752829,-0.4379821,,0.34674624,-16.243505,-0.68189937,249116ce_xi'an_xianyang_international_airport_to_datong_yungang_airport.csv,,,,
-19.715717,-2.4717755,2.4553306,,17.26007,1.5743551,-4.764003,24913f44_louisville_international_airport_to_dallas_fort_worth_international_airport.csv,2.5756187,13.150006,-16.957087,,-10.223336,-10.408613,-0.9913782,24910344_emerald_airport_to_brisbane_airport.csv,,,,
-4.371424,6.074804,16.682022,,2.3245118,-6.6646056,-13.246255,249109d4_chengdu_shuangliu_international_airport_to_yangzhou_taizhou_airport.csv,12.237696,16.295736,-0.5547659,,6.7109776,-12.157347,-17.56219,24912065_zhengzhou_xinzheng_international_airport_to_shenzhen_bao'an_international_airport.csv,,,,
-19.01984,-0.7941781,0.82686734,,17.651049,2.02004,-6.469855,24911e9e_islamabad_international_airport_to_karachi_jinnah_international_airport.csv,-0.99470687,24.06501,-9.375337,,-1.6510675,-22.699968,-6.5569086,24912fd7_nanyang_jiangying_airport_to_beijing_daxing_international_airport.csv,,,,
-20.14828,5.404215,-8.880351,,22.192892,6.477807,-1.1652166,24912ffc_amsterdam_schiphol_airport_to_stockholm_arlanda_airport.csv,5.195193,24.022102,-4.648996,,-8.083389,-21.578575,-5.0036516,249119be_clermont-ferrand_auvergne_airport_to_paris_le_bourget_airport.csv,,,,
-10.245153,5.3793035,8.319389,,-8.659634,-5.0990677,-15.522722,24910ef2_sanya_phoenix_international_airport_to_xingyi_wanfenglin_airport.csv,-0.28471664,21.035666,-0.14226198,,-16.655062,-10.955101,8.208654,2491203d_moomba_airport_to_ballera_airport.csv,,,,
-20.055038,2.0134792,-11.723876,,18.934063,-11.6649065,2.4640326,249124a2_hanoi_noi_bai_international_airport_to_nha_trang_cam_ranh_international_airport.csv,-6.630157,14.177076,-16.270958,,4.1084547,-13.689062,-18.071363,249135c6_beijing_capital_international_airport_to_yinchuan_hedong_international_airport.csv,,,,
-10.129545,6.627772,9.364123,,-0.82333076,-3.1690125,6.2053523,24913ead_louisville_international_airport_to_oklahoma_city_will_rogers_world_airport.csv,5.285794,10.746625,-14.172125,,6.1915426,-13.597333,-10.891285,24910045_shenzhen_bao'an_international_airport_to_luoyang_beijiao_airport.csv,,,,
-14.1423235,5.1678486,1.9827896,,0.42524314,9.934157,-0.71908975,24912c45_kunming_changshui_international_airport_to_yinchuan_hedong_international_airport.csv,10.473423,11.293527,-6.8851247,,-14.004369,-11.938473,10.264041,24913a77_krakow_john_paul_ii_international_airport_to_warsaw_modlin_airport.csv,,,,
-9.783944,10.925084,12.579165,,-7.876202,-6.74988,-20.204659,24911ac6_fuzhou_changle_international_airport_to_chongqing_jiangbei_international_airport.csv,-6.9839215,8.799063,-13.995944,,-0.61118066,-21.487057,1.5716252,24912ba4_brisbane_airport_to_moranbah_airport.csv,,,,
-10.793015,12.010777,9.9910965,,18.868637,4.317144,7.792239,24910629_bahrain_international_airport_to_hong_kong_international_airport.csv,-8.07815,17.19212,-9.25861,,-1.5156106,-21.126835,-2.1362448,2491146d_yantai_penglai_international_airport_to_hefei_xinqiao_international_airport.csv,,,,
