x1,y1,f1,x2,y2,f2,x3,y3,f3,x4,y4,f4,x5,y5,f5
-26.575855,54.151318,24911a2a_memphis_international_airport_to_dallas_addison_airport.csv,43.396023,-66.35384,24911907_kuala_lumpur_international_airport_to_guangzhou_baiyun_international_airport.csv,-78.71858,-31.372969,,73.446266,6.8612275,249127c0_haikou_meilan_international_airport_to_changsha_huanghua_international_airport.csv,,,
3.0422149,40.073273,2491218c_aberdeen_international_airport_to_sumburgh_airport.csv,57.83059,-68.16581,24913520_pittsburgh_allegheny_county_airport_to_charleston_international_airport.csv,-44.688114,-16.729952,,69.86979,16.80828,24911421_nanning_wuxu_international_airport_to_chongqing_jiangbei_international_airport.csv,,,
-10.959704,32.86324,249105c4_lubbock_preston_smith_international_airport_to_lubbock_preston_smith_international_airport.csv,46.127277,-41.624672,24911cd4_santiago_international_airport_to_miami_international_airport.csv,-90.472725,-15.385345,,58.161827,-1.7448766,24911f1d_chengde_puning_airport_to_shijiazhuang_zhengding_international_airport.csv,,,
-12.553927,48.92083,24912ad9_vodochody_airport_to_vodochody_airport.csv,10.7573805,1.1816574,24913990_louisville_international_airport_to_boston_logan_international_airport.csv,-70.10059,18.65524,,65.036766,-4.178604,2491104c_wenzhou_longwan_international_airport_to_foshan_shadi_airport.csv,,,
-2.1547725,31.229788,249128c0_reus_airport_to_reus_airport.csv,-15.3104,10.9603815,24911467_mangshi_airport_to_changsha_huanghua_international_airport.csv,-49.08028,7.788656,,38.83182,-23.722368,249115c3_seoul_gimpo_international_airport_to_jeju_international_airport.csv,,,
-7.8490114,45.110424,24912aa1_hohenems_dornbirn_airport_to_memmingen_airport.csv,-18.398138,9.08841,2491007e_guangzhou_baiyun_international_airport_to_changzhou_benniu_airport.csv,-90.121185,-4.2787766,,81.29038,13.147994,24910381_prague_vaclav_havel_airport_to_budapest_ferenc_liszt_international_airport.csv,,,
-28.707876,58.16904,24910570_orange_airport_to_bankstown_airport.csv,4.510383,-2.936323,249109aa_xi'an_xianyang_international_airport_to_shanghai_hongqiao_international_airport.csv,-53.809044,-16.26904,,-44.507355,-64.2402,24912c68_vienna_international_airport_to_zagreb_franjo_tudman_airport.csv,,,
20.347158,23.807411,249108c3_jefferson_city_memorial_airport_to_columbia_regional_airport.csv,-30.781927,-2.1931279,24913b61_heraklion_international_airport_to_thessaloniki_international_airport.csv,-78.95683,-11.989244,,-42.93943,-64.158646,24913b99_mysore_airport_to_hyderabad_rajiv_gandhi_international_airport.csv,,,
-3.693119,23.901892,24915073_aosta_airport_to_aosta_airport.csv,-26.476751,9.314436,24912307_sao_paulo_guarulhos_international_airport_to_belo_horizonte_tancredo_neves_international_airport.csv,-71.86026,-30.42675,,78.80842,2.4732537,249135d7_guangzhou_baiyun_international_airport_to_nanyang_jiangying_airport.csv,,,
-21.82446,58.282207,24911870_obihiro_tokachi_airport_to_obihiro_tokachi_airport.csv,12.542451,-57.436108,24910360_kunming_changshui_international_airport_to_shanghai_hongqiao_international_airport.csv,-75.33963,0.16487214,,27.534538,-16.70735,24910998_hiroshima_airport_to_nagoya_komaki_airport.csv,,,
-44.952477,37.577534,249103bc_truckee_tahoe_airport_to_san_carlos_airport.csv,41.96909,-54.9966,24910830_singapore_changi_airport_to_perth_airport.csv,-63.194454,24.113018,,25.116655,-8.1005745,24913f28_orsta_volda_airport_to_oslo_gardermoen_airport.csv,,,
-4.7777023,39.732018,24911faf_munich_airport_to_oberpfaffenhofen_airport.csv,-24.2276,-12.82473,24910d18_shijiazhuang_zhengding_international_airport_to_chengdu_shuangliu_international_airport.csv,-54.454563,3.8062456,,-30.63159,-37.253098,24911c30_jeddah_king_abdulaziz_international_airport_to_taif_airport.csv,,,
4.298715,39.867355,24912dcf_moscow_chkalovskiy_airport_to_moscow_chkalovskiy_airport.csv,57.666054,-36.455837,24911a83_warsaw_chopin_airport_to_wuhan_tianhe_international_airport.csv,-70.52226,4.579807,,80.640045,0.5871415,249100ee_shenzhen_bao'an_international_airport_to_zhengzhou_xinzheng_international_airport.csv,,,
1.7406266,35.204792,24912717_kalymnos_island_national_airport_to_leros_municipal_airport.csv,45.232903,-35.62619,24911e05_abu_dhabi_international_airport_to_amsterdam_schiphol_airport.csv,-63.66111,-6.1341176,,77.837326,3.1244297,2491197d_shenzhen_bao'an_international_airport_to_xuzhou_guanyin_airport.csv,,,
16.731127,35.531254,24910cc0_wilmington_international_airport_to_wilmington_international_airport.csv,1.2734298,-22.05627,24910fb5_chengdu_shuangliu_international_airport_to_shanghai_pudong_international_airport.csv,-61.378113,21.584778,,-20.11362,-66.00104,249115d3_madrid_barajas_airport_to_lisbon_humberto_delgado_airport.csv,,,
31.977365,21.699387,249106d9_caloundra_airport_to_caloundra_airport.csv,30.569765,-84.07418,24912e55_riyadh_king_khalid_international_airport_to_jeddah_king_abdulaziz_international_airport.csv,-75.304474,9.948557,,83.22697,12.442085,249114cf_jeju_international_airport_to_seoul_gimpo_international_airport.csv,,,
-37.37333,62.98368,24912589_mannheim_city_airport_to_frankfurt_egelsbach_airport.csv,3.2883286,-52.547874,249129d0_louisville_international_airport_to_new_york_john_f._kennedy_international_airport.csv,-55.879036,16.437246,,-18.14358,-80.06709,24910bd2_busan_gimhae_international_airport_to_jeju_international_airport.csv,,,
-13.466573,38.338943,24912f35_frankfurt_egelsbach_airport_to_mannheim_city_airport.csv,15.631627,-78.855804,249106c2_guatemala_city_la_aurora_international_airport_to_panama_city_tocumen_international_airport.csv,-70.517136,25.750937,,-31.680298,-39.749462,24913830_london_biggin_hill_airport_to_london_biggin_hill_airport.csv,,,
-30.570467,58.5967,24911bc2_linz_airport_to_dusseldorf_international_airport.csv,-6.9249763,-40.85438,249107bf_sao_vang_tho_xuan_airport_to_ho_chi_minh_city_international_airport.csv,-43.751617,6.005447,,81.88677,12.831446,2491126e_mumbai_chhatrapati_shivaji_international_airport_to_ahmedabad_international_airport.csv,,,
-3.1471572,31.466549,24911629_townsville_airport_to_palm_island_airport.csv,2.4711907,-56.30458,24913336_phu_quoc_international_airport_to_hanoi_noi_bai_international_airport.csv,-86.997826,-5.020994,,22.982956,-15.084804,24911a87_guangzhou_baiyun_international_airport_to_fuzhou_changle_international_airport.csv,,,
0.5225823,41.236393,2491076d_fort_worth_alliance_airport_to_dallas_addison_airport.csv,32.418453,-48.12366,2491344d_louisville_international_airport_to_portland_international_airport.csv,-65.19057,-26.976723,,41.412346,-8.968603,249108f7_mianyang_nanjiao_airport_to_nanjing_lukou_international_airport.csv,,,
15.538158,46.162373,249137f1_blackbushe_airport_to_fleetlands_heliport.csv,17.796774,-79.40943,24911134_moscow_sheremetyevo_international_airport_to_makhachkala_uytash_airport.csv,-56.056084,23.525837,,59.480465,15.215196,249133f4_dalian_zhoushuizi_international_airport_to_nanjing_lukou_international_airport.csv,,,
31.793585,39.11069,249115d9_essendon_airport_to_melbourne_avalon_airport.csv,44.029686,-43.796772,249116da_bucharest_henri_coanda_international_airport_to_almaty_international_airport.csv,-50.591236,-19.525837,,80.47967,0.044196367,24911045_changsha_huanghua_international_airport_to_qingdao_liuting_international_airport.csv,,,
10.8821125,35.957165,24911e44_riga_international_airport_to_riga_international_airport.csv,-24.375029,24.736795,249109f4_beijing_capital_international_airport_to_xi'an_xianyang_international_airport.csv,-60.190834,-38.32122,,-44.121334,-55.1846,249113dd_wellington_international_airport_to_christchurch_international_airport.csv,,,
-14.527827,43.62903,24910ada_wagga_wagga_airport_to_narrandera_airport.csv,-1.776344,-41.30292,249127dc_wuxi_sunan_shuofang_international_airport_to_shenzhen_bao'an_international_airport.csv,-63.043625,-14.711756,,76.13534,5.650507,24912343_guangzhou_baiyun_international_airport_to_hefei_xinqiao_international_airport.csv,,,
-21.171185,61.696007,249130d7_albuquerque_international_airport_to_albuquerque_international_airport.csv,29.694283,-59.272423,24913872_abu_dhabi_international_airport_to_delhi_indira_gandhi_international_airport.csv,-47.99337,-18.638222,,32.682568,-2.6512017,24911021_zhengzhou_xinzheng_international_airport_to_tongren_fenghuang_airport.csv,,,
35.143143,29.253777,2491093a_melbourne_moorabbin_airport_to_essendon_airport.csv,57.31083,-33.22682,24911248_paris_charles_de_gaulle_airport_to_mexico_city_international_airport.csv,-60.778374,-2.631887,,70.82251,-10.562493,24910822_hangzhou_xiaoshan_international_airport_to_lyuliang_airport.csv,,,
-14.022748,47.513683,24910b84_redding_municipal_airport_to_redding_municipal_airport.csv,-11.293158,-39.890167,249114d6_helsinki_vantaa_airport_to_stockholm_arlanda_airport.csv,-68.30733,13.481472,,-37.482533,-47.10855,24910e76_penghu_airport_to_taipei_songshan_airport.csv,,,
-19.018059,58.946445,2491258e_glasgow_international_airport_to_campbeltown_airport.csv,-15.878655,2.821421,249107c4_shenzhen_bao'an_international_airport_to_tianjin_binhai_international_airport.csv,-62.682724,-8.833998,,54.127243,-14.389616,24911c54_st._gallen_altenrhein_airport_to_annecy_mont_blanc_airport.csv,,,
-38.728043,59.452854,2491281c_mesa_falcon_field_airport_to_show_low_regional_airport.csv,-22.382418,-8.65064,24912dca_hangzhou_xiaoshan_international_airport_to_shenzhen_bao'an_international_airport.csv,-53.226154,2.2286866,,73.393906,6.4416146,24913fd2_luoyang_beijiao_airport_to_qingdao_liuting_international_airport.csv,,,
32.100346,21.127737,24912fb4_caloundra_airport_to_sunshine_coast_airport.csv,32.85373,-47.671894,24911925_dubai_international_airport_to_belgrade_nikola_tesla_airport.csv,-44.89327,8.869,,21.402916,-20.456694,249132c9_chongqing_jiangbei_international_airport_to_liupanshui_yuezhao_airport.csv,,,
-15.194758,46.80605,2491088e_melbourne_moorabbin_airport_to_melbourne_avalon_airport.csv,3.5163813,-14.023791,24910060_yining_airport_to_hotan_airport.csv,-79.969185,-1.6705824,,63.047306,-13.977373,24911432_changsha_huanghua_international_airport_to_wuzhou_changzhoudao_airport.csv,,,
-49.343216,38.298473,24913296_dusseldorf_monchengladbach_airport_to_siegen_siegerland_airport.csv,17.577206,-76.57419,249103a5_chengdu_shuangliu_international_airport_to_yiwu_airport.csv,-63.386948,-38.571686,,-15.323584,-64.96793,249134c8_stockholm_arlanda_airport_to_visby_airport.csv,,,
8.768024,33.041653,249112b7_melbourne_moorabbin_airport_to_essendon_airport.csv,59.376675,-29.089485,249107f2_seoul_incheon_international_airport_to_london_heathrow_airport.csv,-62.67171,4.175014,,-30.048517,-81.858765,24910235_bundaberg_airport_to_brisbane_airport.csv,,,
-27.504076,58.11719,24910376_apple_valley_airport_to_needles_airport.csv,-6.8390584,-36.968376,24913e1a_xi'an_xianyang_international_airport_to_nanning_wuxu_international_airport.csv,-93.29641,-8.283584,,69.60783,-3.98578,2491269b_nanjing_lukou_international_airport_to_chongqing_jiangbei_international_airport.csv,,,
17.70152,45.188335,2491323d_lelystad_airport_to_borkum_airport.csv,-7.0728,-6.5608215,249111b7_yantai_penglai_international_airport_to_shenzhen_bao'an_international_airport.csv,-80.08397,-3.9628198,,-28.982748,-80.96871,249108c4_helsinki_vantaa_airport_to_oulu_airport.csv,,,
23.86896,14.151776,2491122c_mungalalu_truscott_airport_to_mungalalu_truscott_airport.csv,0.8986508,7.8247414,24910578_zunyi_xinzhou_airport_to_guangzhou_baiyun_international_airport.csv,-65.549515,5.1419177,,72.53681,21.972923,24913a9b_louisville_international_airport_to_birmingham_shuttlesworth_international_airport.csv,,,
40.97836,52.25013,24912798_wick_airport_to_wick_airport.csv,6.936745,0.22247538,24910fa1_chongqing_jiangbei_international_airport_to_hangzhou_xiaoshan_international_airport.csv,-64.86326,17.69038,,17.81814,-23.963495,24911e3c_kos_island_international_airport_to_athens_eleftherios_venizelos.csv,,,
-39.673473,62.246014,24911b5b_flagstaff_pulliam_airport_to_gallup_municipal_airport.csv,-22.367647,21.281294,2491067d_nanjing_lukou_international_airport_to_xi'an_xianyang_international_airport.csv,-71.13882,-38.88025,,-35.656963,-53.902885,249102e2_malmo_airport_to_billund_airport.csv,,,
-5.4636645,28.93291,24911933_orleans_saint-denis-de-l'hotel_airport_to_toussus-le-noble_airport.csv,-16.296503,11.253204,24910cca_taiyuan_wusu_international_airport_to_ningbo_lishe_international_airport.csv,-61.749836,-32.744495,,46.346172,-3.794724,249105b8_shijiazhuang_zhengding_international_airport_to_yantai_penglai_international_airport.csv,,,
-48.54162,47.452335,249114ed_liverpool_john_lennon_airport_to_liege_airport.csv,-12.881718,-41.884434,24910e9c_tokyo_haneda_international_airport_to_kochi_airport.csv,-65.79681,17.394123,,-26.617792,-44.880936,2491032c_london_luton_airport_to_east_midlands_airport.csv,,,
39.501102,76.64608,24910f82_colombo_bandaranaike_international_airport_to_colombo_bandaranaike_international_airport.csv,54.212807,-64.31517,24910cbb_doha_hamad_international_airport_to_tbilisi_international_airport.csv,-43.357334,-16.78954,,60.825336,-6.4511185,24910bda_guangzhou_baiyun_international_airport_to_haikou_meilan_international_airport.csv,,,
-44.439404,44.17113,24911bde_roskilde_airport_to_roskilde_airport.csv,43.401787,-67.15571,249106bc_miami_international_airport_to_bogota_el_dorado_international_airport.csv,-63.73064,-8.558256,,66.50695,14.061969,24913bfa_yancheng_nanyang_airport_to_quanzhou_jinjiang_airport.csv,,,
7.951652,32.473705,24910dfe_modesto_city_county_airport_to_modesto_city_county_airport.csv,34.95368,-77.620346,249101a1_chennai_international_airport_to_delhi_indira_gandhi_international_airport.csv,-78.95319,0.18787904,,-36.177784,-72.41057,2491129a_daegu_international_airport_to_jeju_international_airport.csv,,,
21.641249,19.103624,2491158a_birmingham_shuttlesworth_international_airport_to_birmingham_shuttlesworth_international_airport.csv,-7.031917,-38.064255,249130b6_shanghai_hongqiao_international_airport_to_guangzhou_baiyun_international_airport.csv,-56.653694,24.590578,,-19.238062,-67.34695,249100cf_haikou_meilan_international_airport_to_shenzhen_bao'an_international_airport.csv,,,
-38.083347,64.831894,249124ab_nuremberg_airport_to_lubeck_airport.csv,2.6068025,-63.969875,24911114_hotan_airport_to_yining_airport.csv,-82.184715,-16.78469,,50.58336,5.16879,24911a46_da_nang_international_airport_to_haiphong_cat_bi_international_airport.csv,,,
-43.128304,43.224247,2491231c_kona_international_airport_to_hilo_international_airport.csv,-25.469439,12.427958,2491152a_monterrey_international_airport_to_san_luis_potosi_ponciano_arriaga_international_airport.csv,-81.22601,23.861004,,26.957535,-14.94037,24913199_linyi_shubuling_airport_to_hangzhou_xiaoshan_international_airport.csv,,,
-48.095524,54.754276,24911d74_zurich_airport_to_annecy_mont_blanc_airport.csv,29.39395,-43.33552,249115ea_bangkok_suvarnabhumi_airport_to_seoul_incheon_international_airport.csv,-65.841324,-2.9708803,,68.60106,-11.944036,2491027c_zhuhai_jinwan_airport_to_zunyi_xinzhou_airport.csv,,,
-20.669615,57.195797,24911e42_melbourne_avalon_airport_to_warrnambool_airport.csv,37.355625,-84.24955,24910bf4_oslo_gardermoen_airport_to_stavanger_sola_airport.csv,-73.21107,8.650281,,-15.994142,-81.25194,249103b3_auckland_airport_to_palmerston_north_international_airport.csv,,,
2.953143,39.093067,2491392a_bergen_flesland_airport_to_bergen_flesland_airport.csv,1.0239831,-75.1599,24912129_sapporo_new_chitose_airport_to_tokyo_narita_international_airport.csv,-69.11349,-4.2771297,,78.82943,2.6991773,2491200d_changsha_huanghua_international_airport_to_shanghai_hongqiao_international_airport.csv,,,
7.3130465,33.067112,2491074a_melbourne_moorabbin_airport_to_melbourne_moorabbin_airport.csv,34.19115,-82.497284,249110ce_zurich_airport_to_farnborough_airport.csv,-45.528305,3.8598106,,64.52991,16.279112,2491023f_jinan_yaoqiang_international_airport_to_chengdu_shuangliu_international_airport.csv,,,
-7.5995564,30.504438,24913dfe_davis_monthan_afb_to_tucson_international_airport.csv,-21.68267,-17.127272,24912269_louisville_international_airport_to_denver_international_airport.csv,-74.188034,18.705177,,-38.767906,-48.026516,24913ad4_athens_eleftherios_venizelos_to_kithira_island_national_airport.csv,,,
-48.537594,61.32231,24913fd3_moscow_vnukovo_international_airport_to_krasnoyarsk_international_airport.csv,50.860447,-34.357285,24910e94_islamabad_international_airport_to_manchester_airport.csv,-48.927685,-17.898085,,-18.961702,-75.74705,249121f0_guiyang_longdongbao_international_airport_to_xingyi_wanfenglin_airport.csv,,,
-44.88816,56.54282,24910b06_bogota_el_dorado_international_airport_to_bogota_el_dorado_international_airport.csv,-0.14802113,-52.066353,24910ac4_cologne_bonn_airport_to_berlin_tegel_airport.csv,-82.23051,26.114218,,48.374763,5.067544,24910c59_shenyang_taoxian_international_airport_to_beijing_capital_international_airport.csv,,,
-17.733282,45.86232,24912f85_mianyang_nanjiao_airport_to_mianyang_nanjiao_airport.csv,-7.884655,-39.695904,249126e6_makassar_sultan_hasanuddin_international_airport_to_jakarta_soekarno_hatta_international_airport.csv,-56.484715,-27.563354,,46.718758,-3.426853,24912a24_jinan_yaoqiang_international_airport_to_dalian_zhoushuizi_international_airport.csv,,,
27.717764,44.149765,24911d96_berlin_tegel_airport_to_berlin_tegel_airport.csv,50.82422,-61.41933,24910069_tokyo_narita_international_airport_to_shanghai_pudong_international_airport.csv,-64.54105,14.033597,,69.78914,-6.2369103,24913dfc_lianyungang_baitabu_airport_to_lanzhou_zhongchuan_international_airport.csv,,,
-30.361437,56.726837,24913cce_penghu_airport_to_taichung_airport.csv,48.070793,-36.15483,24913689_delhi_indira_gandhi_international_airport_to_cologne_bonn_airport.csv,-55.872807,20.65456,,-23.114618,-69.968475,24910434_hohhot_baita_international_airport_to_beijing_capital_international_airport.csv,,,
34.479717,57.471725,249114b4_gothenburg_city_airport_to_gothenburg_city_airport.csv,47.30012,-59.779884,249116b6_guangzhou_baiyun_international_airport_to_singapore_changi_airport.csv,-67.927925,-2.6242244,,35.456142,-16.812883,24913089_oslo_gardermoen_airport_to_stavanger_sola_airport.csv,,,
-19.464132,55.943394,2491374f_oberpfaffenhofen_airport_to_augsburg_airport.csv,-0.6663072,-25.618252,24913c6d_nanning_wuxu_international_airport_to_beijing_capital_international_airport.csv,-65.87369,-4.988078,,44.166042,-6.9873285,249100c3_hefei_xinqiao_international_airport_to_weihai_dashuibo_airport.csv,,,
36.196735,38.633484,249137cd_high_wycombe_booker_airfield_to_london_heathrow_airport.csv,-28.369453,-5.1207805,24911ce3_vinh_airport_to_ho_chi_minh_city_international_airport.csv,-72.41867,-37.04782,,-17.868382,-77.92856,249117d4_wolf_point_l._m._clayton_airport_to_billings_logan_international_airport.csv,,,
-16.388884,43.683647,249104df_lancaster_general_william_j_fox_airport_to_palmdale_regional_airport.csv,4.5080647,4.7905,249115e2_guangzhou_baiyun_international_airport_to_hangzhou_xiaoshan_international_airport.csv,-51.155666,-4.2870936,,-45.16932,-67.140656,249119e4_sacramento_mather_airport_to_imperial_county_airport.csv,,,
32.219475,21.609222,2491297a_modesto_city_county_airport_to_modesto_city_county_airport.csv,16.348282,-66.48424,249116c6_wilmington_air_park_airport_to_denver_international_airport.csv,-74.95796,30.720354,,50.42931,5.397076,24912ead_tonghua_sanyuanpu_airport_to_dalian_zhoushuizi_international_airport.csv,,,
-44.54251,42.309494,2491124b_nagasaki_airport_to_kagoshima_airport.csv,-6.007075,-39.521397,249127f8_kunming_changshui_international_airport_to_lanzhou_zhongchuan_international_airport.csv,-57.057137,20.686378,,83.26234,11.296235,24912163_toussus-le-noble_airport_to_bordeaux_merignac_airport.csv,,,
15.939689,35.202927,2491280e_bucharest_aurel_vlaicu_airport_to_bucharest_henri_coanda_international_airport.csv,-6.9187517,-38.73797,24913115_simferopol_international_airport_to_moscow_sheremetyevo_international_airport.csv,-65.94416,-28.134861,,62.81258,-11.907175,249106a5_shanghai_hongqiao_international_airport_to_xiamen_gaoqi_international_airport.csv,,,
-40.290615,64.65128,24918006_morris_municipal_airport_to_fargo_hector_international_airport.csv,-14.694461,3.1854644,249112f0_shenzhen_bao'an_international_airport_to_zhangjiakou_ningyuan_airport.csv,-74.32222,30.603462,,28.088196,-20.436884,249125c1_quebec_city_international_airport_to_moncton_international_airport.csv,,,
-17.894245,46.261395,249101e8_san_diego_brown_field_municipal_airport_to_tijuana_international_airport.csv,12.635282,-66.945,24912502_tianjin_binhai_international_airport_to_guangzhou_baiyun_international_airport.csv,-54.007683,-33.69719,,70.54607,15.134364,24911f18_shenzhen_bao'an_international_airport_to_chongqing_jiangbei_international_airport.csv,,,
-3.953623,25.574018,24911a95_lublin_airport_to_lublin_airport.csv,9.841521,-47.224403,24911b2a_urumqi_diwopu_international_airport_to_lanzhou_zhongchuan_international_airport.csv,-66.69415,-33.940647,,52.88988,-0.52010643,24912525_kunming_changshui_international_airport_to_mangshi_airport.csv,,,
6.0193706,69.500755,,-12.540558,-44.649956,24912450_los_angeles_international_airport_to_san_francisco_international_airport.csv,-72.77348,-21.08318,,-30.891548,-81.00083,249106f9_portland_hillsboro_airport_to_medford_rogue_valley_international_airport.csv,,,
12.15481,33.32881,,34.9067,-72.06691,2491138d_bucharest_henri_coanda_international_airport_to_brussels_airport.csv,-50.670048,-19.27283,,-17.308275,-66.58879,24911e9f_edmonton_international_airport_to_fort_mcmurray_airport.csv,,,
33.36868,56.383266,,4.0977535,-3.9524536,24911600_chongqing_jiangbei_international_airport_to_nantong_xingdong_airport.csv,-49.089645,9.388509,,-21.264292,-71.58356,24912360_izumo_airport_to_osaka_international_airport.csv,,,
5.7946663,74.34987,,-29.01117,-3.5934384,24913a16_milan_malpensa_airport_to_hannover_langenhagen_airport.csv,-79.420906,-27.492752,,-38.9089,-65.775055,249100b6_korla_airport_to_urumqi_diwopu_international_airport.csv,,,
34.53969,62.363796,,49.96057,-44.562077,2491052e_dubai_world_central_international_airport_to_hong_kong_international_airport.csv,-69.28214,-10.308344,,-44.967266,-65.85962,24910857_gisborne_to_auckland_airport.csv,,,
22.16975,73.88514,,-24.465305,32.16423,24910b12_wuxi_sunan_shuofang_international_airport_to_sanya_phoenix_international_airport.csv,-73.61228,-21.063242,,69.72007,8.337004,24911906_zhengzhou_xinzheng_international_airport_to_guangzhou_baiyun_international_airport.csv,,,
11.158134,78.15966,,34.58998,-84.04839,24910b17_almaty_international_airport_to_nursultan_nazarbayev_international_airport.csv,-76.48167,1.4406354,,56.993942,12.723993,24911c7c_yantai_penglai_international_airport_to_shanghai_hongqiao_international_airport.csv,,,
31.579239,67.33482,,11.856348,-86.76748,24910449_delhi_indira_gandhi_international_airport_to_varanasi_international_airport.csv,-71.88487,-13.043654,,36.03932,-12.686901,24910f7f_jinan_yaoqiang_international_airport_to_hengyang_nanyue_airport.csv,,,
28.79684,57.980705,,10.9802475,-87.43628,249100e0_delhi_indira_gandhi_international_airport_to_indore_devi_ahilyabai_holkar_airport.csv,-62.986794,-22.554667,,64.910576,-11.991776,24913661_nanjing_lukou_international_airport_to_xiamen_gaoqi_international_airport.csv,,,
18.274456,17.412178,,11.140137,-50.919212,249116ee_nanchang_changbei_international_airport_to_changchun_longjia_international_airport.csv,-49.198917,-4.568414,,29.259457,-21.924353,24911da9_shiraz_international_airport_to_kerman_airport.csv,,,
2.8795245,35.390156,,4.1651897,-2.948169,2491037e_zhanjiang_airport_to_hefei_xinqiao_international_airport.csv,-90.73505,-9.979623,,65.153,-11.565666,24911846_wuhan_tianhe_international_airport_to_shenzhen_bao'an_international_airport.csv,,,
26.374062,14.6622095,,-13.308801,-24.534678,2491033c_nha_trang_cam_ranh_international_airport_to_hanoi_noi_bai_international_airport.csv,-84.060745,22.845583,,-36.72199,-49.768448,24912f2e_amsterdam_schiphol_airport_to_brussels_airport.csv,,,
23.10292,15.768781,,30.910614,-46.69669,24912415_johannesburg_or_tambo_international_airport_to_addis_ababa_bole_airport.csv,-71.85398,-28.012127,,-34.177727,-53.570633,249120ea_tromso_airport_to_lakselv_banak_airport.csv,,,
38.12365,46.891514,,57.038437,-54.25667,24913e7d_farnborough_airport_to_dubrovnik_airport.csv,-57.373035,13.560451,,37.752007,-14.654456,2491329a_huangshan_tunxi_international_airport_to_guiyang_longdongbao_international_airport.csv,,,
-4.6478286,81.50707,,36.547047,-49.1003,24912c61_ontario_international_airport_to_miami_international_airport.csv,-64.9961,-32.368507,,-37.521423,-73.46087,24911f08_auckland_airport_to_napier_hawke's_bay_airport.csv,,,
5.976572,86.825485,,12.422234,-63.191193,24910085_chongqing_jiangbei_international_airport_to_urumqi_diwopu_international_airport.csv,-71.22785,-38.476074,,21.251856,-26.504644,24910df1_mazar-i-sharif_international_airport_to_kandahar_airport.csv,,,
33.198685,36.225998,,17.117182,-65.064476,24910522_beijing_capital_international_airport_to_guangzhou_baiyun_international_airport.csv,-48.592377,9.089329,,50.843727,-0.4581415,249138fd_anqing_tianzhushan_airport_to_qingdao_liuting_international_airport.csv,,,
1.8481386,92.94974,,51.583633,-34.197197,2491211c_hefei_xinqiao_international_airport_to_moscow_domodedovo_international_airport.csv,-85.67874,-6.8600907,,28.379154,-7.44484,2491274e_mangshi_airport_to_kunming_changshui_international_airport.csv,,,
33.028187,35.90389,,10.404968,10.307639,249105ce_xiamen_gaoqi_international_airport_to_taiwan_taoyuan_international_airport.csv,-86.59732,16.601032,,65.33611,-9.852253,24912249_kunming_changshui_international_airport_to_tengchong_tuofeng_airport.csv,,,
32.15013,25.285624,,-14.785328,-9.157884,24910482_tokyo_haneda_international_airport_to_osaka_international_airport.csv,-73.50194,13.30259,,-29.376137,-79.27761,249103eb_flagstaff_pulliam_airport_to_scottsdale_airport.csv,,,
14.589644,67.94058,,5.763779,-15.846364,249116ab_guangzhou_baiyun_international_airport_to_xi'an_xianyang_international_airport.csv,-79.82786,-5.3701043,,49.916454,4.4041777,24912a2d_shanghai_hongqiao_international_airport_to_qingdao_liuting_international_airport.csv,,,
19.361279,75.70385,,5.8322687,-50.1113,249101cd_zhuhai_jinwan_airport_to_shanghai_hongqiao_international_airport.csv,-87.51012,-5.155287,,63.76437,-7.5646825,249110ed_ningbo_lishe_international_airport_to_huai'an_lianshui_airport.csv,,,
0.9656142,90.32599,,34.936935,-77.92921,24911f7a_taiwan_taoyuan_international_airport_to_hanoi_noi_bai_international_airport.csv,-58.038742,-6.1334558,,42.498535,-7.818194,249139db_xi'an_xianyang_international_airport_to_changzhou_benniu_airport.csv,,,
0.912575,75.506744,,59.189724,-65.728966,24911234_geneva_international_airport_to_london_luton_airport.csv,-57.588486,14.712949,,70.69678,12.039649,24910913_shenzhen_bao'an_international_airport_to_chongqing_jiangbei_international_airport.csv,,,
12.458535,66.25589,,7.629725,-55.117817,2491079d_guangzhou_baiyun_international_airport_to_shanghai_hongqiao_international_airport.csv,-55.114136,-28.864197,,-20.787699,-75.963104,24911947_yantai_penglai_international_airport_to_beijing_capital_international_airport.csv,,,
1.592861,70.700264,,51.77439,-63.82674,2491248f_beijing_capital_international_airport_to_guangzhou_baiyun_international_airport.csv,-70.157524,3.4429119,,52.873604,-13.213741,24913478_sanya_phoenix_international_airport_to_nanning_wuxu_international_airport.csv,,,
42.07793,62.96709,,4.658929,-57.593178,24913b38_louisville_international_airport_to_providence_theodore_francis_green_airport.csv,-84.437675,15.643167,,-17.520483,-76.90417,24912e38_nanyang_jiangying_airport_to_chongqing_jiangbei_international_airport.csv,,,
26.94254,18.194847,,-3.9255552,-41.88915,24911806_shanghai_hongqiao_international_airport_to_shenzhen_bao'an_international_airport.csv,-53.538548,-32.572205,,61.367012,14.648237,24910654_changsha_huanghua_international_airport_to_kunming_changshui_international_airport.csv,,,
37.872246,47.155308,,-30.45672,19.62804,24911121_copenhagen_airport_to_stavanger_sola_airport.csv,-82.07988,5.0717177,,44.91439,-8.781184,249110fa_hangzhou_xiaoshan_international_airport_to_yantai_penglai_international_airport.csv,,,
